unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
5014,University of Texas.  Central Chilling Station No. 5.  Modification and Extension of Steam and Chilled Water Distribution Systems.,University of Texas.Central ChillingStation No.,Central ChillingStation No,University of Texas,0
5015,University of Texas.  Gearing Hall.  Record Drawings.,University of Texas.GearingHall.,GearingHall,University of Texas,0
5016,University of Texas.  Economics Building.  Renovation.,University of Texas.EconomicsBuilding.,EconomicsBuilding,University of Texas,0
5017,University of Texas.  Petroleum Engineering Building.  Remodeling of Machine Shop and Addition of New Offices.,University of Texas.Petroleum Engineering Building.  Remodeling of MachineShop and Addition of New Offices.,Petroleum Engineering Building.  Remodeling of MachineShop and Addition of New Offices,University of Texas,0
5018,University of Texas.  Petroleum Engineering Building.  Renovation.,University of Texas.Petroleum EngineeringBuilding.,Petroleum EngineeringBuilding,University of Texas,0
5019,University of Texas.  Lyndon Baines Johnson Library and East Campus Library and Research Building.,University of Texas.Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding.,Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding,University of Texas,0
5020,University of Texas.  Biological Sciences Building.,University of Texas.Biological SciencesBuilding.,Biological SciencesBuilding,University of Texas,0
5021,University of Texas.  Geology Building.  Record Drawings.,University of Texas.GeologyBuilding.,GeologyBuilding,University of Texas,0
5022,University of Texas. Gregory Gymnasium. Site Plan.,University of Texas.GregoryGymnasium.,GregoryGymnasium,University of Texas,0
5023,University of Texas. Gregory Gymnasium and Addition.  Record Drawings.,University of Texas.GregoryGymnasium and Addition.,GregoryGymnasium and Addition,University of Texas,0
5024,University of Texas.  Home Economics Building.  Record Drawings.  Second Floor Plan.,University of Texas.Home Economics Building.  Record Drawings.  SecondFloor Plan.,Home Economics Building.  Record Drawings.  SecondFloor Plan,University of Texas,0
5025,University of Texas.  Geology Building.,University of Texas.GeologyBuilding.,GeologyBuilding,University of Texas,0
5026,University of Texas.  Goldsmith Hall.  Renovation.,University of Texas.GoldsmithHall.,GoldsmithHall,University of Texas,0
5027,University of Texas.  Central Chilling Station No. 5.  Phase 2.  Modification and Extension of Steam and Chilled Water Distribution Systems.,University of Texas.Central ChillingStation No.,Central ChillingStation No,University of Texas,0
5028,University of Texas.  Lila B. Etter Alumni Center. Additions and Alterations.,University of Texas.Lila B. Etter AlumniCenter.,Lila B. Etter AlumniCenter,University of Texas,0
5029,University of Texas.  Anna Hiss Gymnasium.  Record Drawings.,University of Texas.Anna HissGymnasium.,Anna HissGymnasium,University of Texas,0
5030,University of Texas.  Football Facility.  Athletic Facilities South of Memorial Stadium.,University of Texas.Football Facility.  Athletic Facilities South of MemorialStadium.,Football Facility.  Athletic Facilities South of MemorialStadium,University of Texas,0
5031,University of Texas.  Student Health Center.,University of Texas.Student HealthCenter.,Student HealthCenter,University of Texas,0
5032,University of Texas.  Lyndon Baines Johnson Library and East Campus Library and Research Building.,University of Texas.Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding.,Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding,University of Texas,0
5033,University of Texas.  Lila B. Etter Alumni Center. Additions and Alterations.,University of Texas.Lila B. Etter AlumniCenter.,Lila B. Etter AlumniCenter,University of Texas,0
5034,University of Texas.  Standard Details.,University of Texas,,,0
5035,University of Texas.  Performing Arts Center.  Concert Hall-Opera Lab Drama Workshops.,University of Texas.Performing Arts Center.  Concert Hall-OperaLab Drama Workshops.,Performing Arts Center.  Concert Hall-OperaLab Drama Workshops,University of Texas,0
5036,University of Texas.  Greenhouse.,University of Texas,,,0
5037,University of Texas.  Erwin Special Events Center.  Record Drawings.,University of Texas.Erwin Special EventsCenter.,Erwin Special EventsCenter,University of Texas,0
5038,University of Texas.  Petroleum Building.,University of Texas.PetroleumBuilding.,PetroleumBuilding,University of Texas,0
5039,University of Texas.  Engineering Building.,University of Texas.EngineeringBuilding.,EngineeringBuilding,University of Texas,0
5040,University of Texas.  Central Chilling Station No. 2.,University of Texas.Central ChillingStation No.,Central ChillingStation No,University of Texas,0
5041,University of Texas.  Townes Hall and Jesse H. Jones Hall.  Record Drawings.,University of Texas.Townes Hall and Jesse H. JonesHall.,Townes Hall and Jesse H. JonesHall,University of Texas,0
5042,University of Texas.  Physics Building.  Alterations and Additions.,University of Texas.PhysicsBuilding.,PhysicsBuilding,University of Texas,0
5043,University of Texas.  Law Building.,University of Texas.LawBuilding.,LawBuilding,University of Texas,0
5044,University of Texas.  Parking Facility.,University of Texas.Parking Facility.,Parking Facility,University of Texas,0
5045,University of Texas.  Architecture Building (Goldsmith Hall).  Landscaping.,University of Texas.Architecture Building (GoldsmithHall).,Architecture Building (GoldsmithHall),University of Texas,0
5046,University of Texas.  Texas Union.  Auditorium Unit.,University of Texas.Texas Union.Auditorium Unit.,Texas Union.Auditorium Unit,University of Texas,0
5047,University of Texas.  School of Nursing.,University of Texas.School of Nursing.,School of Nursing,University of Texas,0
5048,University of Texas.  Planimetric.,University of Texas,,,0
5049,University of Texas.  School of Communication Building.,University of Texas.School of CommunicationBuilding.,School of CommunicationBuilding,University of Texas,0
5050,University of Texas.  Littlefield Home and Garage.,University of Texas.Littlefield Home andGarage.,Littlefield Home andGarage,University of Texas,0
5051,University of Texas.  Greenhouse.  Record Drawings.,University of Texas,,,0
5052,University of Texas.  Greenhouse and Room No. 1 of Biological Laboratories.  Changes in Headhouse.,University of Texas.Greenhouse andRoom No.,Greenhouse andRoom No,University of Texas,0
5053,University of Texas.  Goldsmith Hall.  Record Drawings.,University of Texas.GoldsmithHall.,GoldsmithHall,University of Texas,0
5054,University of Texas.  Chemistry Building.  Record Drawings.,University of Texas.ChemistryBuilding.,ChemistryBuilding,University of Texas,0
5055,University of Texas.  Lyndon Baines Johnson Library and East Campus Library and Research Building. LBJ Library,University of Texas.Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding.,Lyndon Baines Johnson Library and East Campus Library and ResearchBuilding,University of Texas,0
5056,University of Texas.  Classroom Buildings [Six Pack].,University of Texas.ClassroomBuildings [Six Pack].,ClassroomBuildings [Six Pack],University of Texas,0
5057,University of Texas.  Engineering Building.,University of Texas.EngineeringBuilding.,EngineeringBuilding,University of Texas,0
5058,University of Texas.  Garrison Hall.  Record Drawings.,University of Texas.GarrisonHall.,GarrisonHall,University of Texas,0
5059,University of Texas.  Central Chilling Station No. 5.,University of Texas.Central ChillingStation No.,Central ChillingStation No,University of Texas,0
5060,University of Texas. Gregory Gymnasium. Renovation and addition.,University of Texas.GregoryGymnasium.,GregoryGymnasium,University of Texas,0
5061,University of Texas.  Walter Webb Hall.  Record Drawings.,University of Texas.Walter WebbHall.,Walter WebbHall,University of Texas,0
5062,University of Texas.  Geology Building.  Record Drawings.,University of Texas.GeologyBuilding.,GeologyBuilding,University of Texas,0
5063,University of Texas.  Engineering Science Building.  Record Drawings.,University of Texas.Engineering ScienceBuilding.,Engineering ScienceBuilding,University of Texas,0
5064,University of Texas.  Goldsmith Hall.  Record Drawings.,University of Texas.GoldsmithHall.,GoldsmithHall,University of Texas,0
5065,University of Texas.  Faculty Center.  Record Drawings.,University of Texas.FacultyCenter.,FacultyCenter,University of Texas,0
5066,University of Texas.  Education Building.  Remodeling for the Graduate School of Library Science.,University of Texas.Education Building.  Remodeling for the Graduate School ofLibrary Science.,Education Building.  Remodeling for the Graduate School ofLibrary Science,University of Texas,0
5067,University of Texas.  College of Education.,University of Texas,,,0
5068,University of Texas.  Frank C. Erwin Special Events Center.  Record Drawings.,University of Texas.Frank C. Erwin Special EventsCenter.,Frank C. Erwin Special EventsCenter,University of Texas,0
5069,University of Texas.  Campus Site Plans.,University of Texas.Campus Site Plans.,Campus Site Plans,University of Texas,0
5070,University of Texas.  E. P. Schoch Lab.  Record Drawing.,University of Texas.E. P. SchochLab.,E. P. SchochLab,University of Texas,0
5071,"University of Texas.  Chemical Engineering Building.  E.P. Schoch Lab.  New Suspended Acoustical Ceiling, First Floor Corridor and Room 206.","University of Texas.Chemical Engineering Building.  E.P. Schoch Lab.  New Suspended Acoustical Ceiling, First Floor Corridor andRoom 206.","Chemical Engineering Building.  E.P. Schoch Lab.  New Suspended Acoustical Ceiling, First Floor Corridor andRoom 206",University of Texas,0
5072,University of Texas.  West Mall Office Building.  Record Drawings.,University of Texas.West Mall OfficeBuilding.,West Mall OfficeBuilding,University of Texas,0
5073,University of Texas.  Blind Institute Buildings.,University of Texas.Blind InstituteBuildings.,Blind InstituteBuildings,University of Texas,0
5074,University of Texas.  Physical Plant Facilities.  Expansion.,University of Texas.PhysicalPlant Facilities.,PhysicalPlant Facilities,University of Texas,0
5075,University of Texas.  Special Events Center (Frank Erwin).,University of Texas.Special EventsCenter (Frank Erwin).,Special EventsCenter (Frank Erwin),University of Texas,0
5076,University of Texas.  College of Fine Arts Performing Arts Center.  Fine Arts Library/Administration Building.,University of Texas.College of Fine Arts Performing Arts Center.  Fine Arts Library/AdministrationBuilding.,College of Fine Arts Performing Arts Center.  Fine Arts Library/AdministrationBuilding,University of Texas,0
